run_id,dataset_id,model_id,sample_id,sample_fraction,sample_seed,metric,metric_params_json,fitness_filter,score,lower_bound,upper_bound,exact,numerator_mass,log_numerator_mass,denominator_estimate,denominator_lower,denominator_upper,enumeration_k,tail_bound,reachability_states,dfa_states,runtime_s,core_runtime_s,peak_rss_mb,alphabet_hash,prior_hash,status,error_type,tool_version
lmp-581f98452d0b,road_fines,model-67b681349bb2,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2469419463136076,""prior"":""power_law""}",,,0.003957448782697302,0.048903472859023314,False,0.00048134208461256083,-7.638932346016856,0.06573604410082716,0.009842697388795918,0.1216293908128584,4096,0.11178669342406247,44,18,36.39875872800076,36.39875872800076,,alphabet-652ccb62d8a5,prior-eae5576efc80,ok,,2.7.22.2
classical-6df6252b1d26,road_fines,model-67b681349bb2,,,,token_fitness.average_trace_fitness,,,0.9629199785017902,,,,,,,,,,,,,4.380887380999411,4.380887380999411,,,,ok,,2.7.22.2
classical-6df6252b1d26,road_fines,model-67b681349bb2,,,,token_fitness.log_fitness,,,0.9739047149777028,,,,,,,,,,,,,4.380887380999411,4.380887380999411,,,,ok,,2.7.22.2
classical-6df6252b1d26,road_fines,model-67b681349bb2,,,,token_fitness.perc_fit_traces,,,83.95491121899315,,,,,,,,,,,,,4.380887380999411,4.380887380999411,,,,ok,,2.7.22.2
classical-6df6252b1d26,road_fines,model-67b681349bb2,,,,token_fitness.percentage_of_fitting_traces,,,83.95491121899315,,,,,,,,,,,,,4.380887380999411,4.380887380999411,,,,ok,,2.7.22.2
classical-6df6252b1d26,road_fines,model-67b681349bb2,,,,token_precision,,,0.8127486923966469,,,,,,,,,,,,,18.70615938500123,18.70615938500123,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,alignment_fitness.averageFitness,,,1.0,,,,,,,,,,,,,5.356127777999063,5.356127777999063,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,alignment_fitness.average_trace_fitness,,,1.0,,,,,,,,,,,,,5.356127777999063,5.356127777999063,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,alignment_fitness.log_fitness,,,0.9997876376054357,,,,,,,,,,,,,5.356127777999063,5.356127777999063,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,alignment_fitness.percFitTraces,,,100.0,,,,,,,,,,,,,5.356127777999063,5.356127777999063,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,alignment_fitness.percentage_of_fitting_traces,,,100.0,,,,,,,,,,,,,5.356127777999063,5.356127777999063,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,alignment_precision,,,0.5822525881810321,,,,,,,,,,,,,24.72554101700007,24.72554101700007,,,,ok,,2.7.22.2
lmp-50a29f1460c3,road_fines,model-6eb711ead7aa,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9258747122872905,""prior"":""geometric""}",,0.11098031273664119,0.11098031273664119,0.11098031273664119,True,0.0013011846887383352,-6.644480130466023,0.011724464066217547,0.011724464066217547,0.011724464066217547,,0.0,906,277,36.250294360001135,36.250294360001135,,alphabet-652ccb62d8a5,prior-4b7c0f2c6318,ok,,2.7.22.2
lmp-8aa11330ce26,road_fines,model-6eb711ead7aa,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2469419463136076,""prior"":""power_law""}",,,0.008585400142800554,0.0879494171315687,False,0.0010635550539646508,-6.846138157889364,0.06798615060604245,0.012092803894011217,0.12387949731807368,4096,0.11178669342406247,906,277,36.67067628099903,36.67067628099903,,alphabet-652ccb62d8a5,prior-eae5576efc80,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,token_fitness.average_trace_fitness,,,1.0,,,,,,,,,,,,,5.467208328998822,5.467208328998822,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,token_fitness.log_fitness,,,1.0,,,,,,,,,,,,,5.467208328998822,5.467208328998822,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,token_fitness.perc_fit_traces,,,100.0,,,,,,,,,,,,,5.467208328998822,5.467208328998822,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,token_fitness.percentage_of_fitting_traces,,,100.0,,,,,,,,,,,,,5.467208328998822,5.467208328998822,,,,ok,,2.7.22.2
classical-d3a196d76946,road_fines,model-6eb711ead7aa,,,,token_precision,,,0.5822525881810321,,,,,,,,,,,,,17.747198813000068,17.747198813000068,,,,ok,,2.7.22.2
classical-344999330a53,road_fines,model-92c73f36e1c6,,,,alignment_fitness,,,,,,,,,,,,,,,,0.09084253800028819,0.09084253800028819,,,,failed,Exception,2.7.22.2
classical-344999330a53,road_fines,model-92c73f36e1c6,,,,alignment_precision,,,,,,,,,,,,,,,,0.09614577899992582,0.09614577899992582,,,,failed,Exception,2.7.22.2
lmp-6ea5ba3ee9dc,road_fines,model-92c73f36e1c6,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9258747122872905,""prior"":""geometric""}",,,,,,,,,,,,,0,,39.34380367000085,39.34380367000085,,alphabet-652ccb62d8a5,prior-4b7c0f2c6318,reachability_state_limit,,2.7.22.2
lmp-4488e7d8d375,road_fines,model-92c73f36e1c6,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2469419463136076,""prior"":""power_law""}",,,,,,,,,,,,,0,,39.51918463099901,39.51918463099901,,alphabet-652ccb62d8a5,prior-eae5576efc80,reachability_state_limit,,2.7.22.2
classical-344999330a53,road_fines,model-92c73f36e1c6,,,,token_fitness.average_trace_fitness,,,0.6741431381488104,,,,,,,,,,,,,4.394718838000699,4.394718838000699,,,,ok,,2.7.22.2
classical-344999330a53,road_fines,model-92c73f36e1c6,,,,token_fitness.log_fitness,,,0.637766272135165,,,,,,,,,,,,,4.394718838000699,4.394718838000699,,,,ok,,2.7.22.2
classical-344999330a53,road_fines,model-92c73f36e1c6,,,,token_fitness.perc_fit_traces,,,0.0,,,,,,,,,,,,,4.394718838000699,4.394718838000699,,,,ok,,2.7.22.2
classical-344999330a53,road_fines,model-92c73f36e1c6,,,,token_fitness.percentage_of_fitting_traces,,,0.0,,,,,,,,,,,,,4.394718838000699,4.394718838000699,,,,ok,,2.7.22.2
classical-344999330a53,road_fines,model-92c73f36e1c6,,,,token_precision,,,0.6623544318535728,,,,,,,,,,,,,18.261605695999606,18.261605695999606,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,alignment_fitness.averageFitness,,,0.9870512602299264,,,,,,,,,,,,,4.47725367899875,4.47725367899875,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,alignment_fitness.average_trace_fitness,,,0.9870512602299264,,,,,,,,,,,,,4.47725367899875,4.47725367899875,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,alignment_fitness.log_fitness,,,0.9800440158691093,,,,,,,,,,,,,4.47725367899875,4.47725367899875,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,alignment_fitness.percFitTraces,,,93.9628915342156,,,,,,,,,,,,,4.47725367899875,4.47725367899875,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,alignment_fitness.percentage_of_fitting_traces,,,93.9628915342156,,,,,,,,,,,,,4.47725367899875,4.47725367899875,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,alignment_precision,,,0.6381068825159024,,,,,,,,,,,,,18.352061939000123,18.352061939000123,,,,ok,,2.7.22.2
lmp-603dd153832e,road_fines,model-959e8e674eca,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9258747122872905,""prior"":""geometric""}",,0.13789619016813906,0.13789619016813906,0.13789619016813906,True,0.001143114105565154,-6.773999069261362,0.008289671412758659,0.008289671412758659,0.008289671412758659,,0.0,45,30,36.90200227200148,36.90200227200148,,alphabet-652ccb62d8a5,prior-4b7c0f2c6318,ok,,2.7.22.2
lmp-f0d55e14fd55,road_fines,model-959e8e674eca,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2469419463136076,""prior"":""power_law""}",,,0.007923445583179898,0.09743367134339873,False,0.0009641411176627536,-6.944272886450386,0.06578870531208542,0.009895358600054185,0.12168205202411665,4096,0.11178669342406247,45,30,39.61852456299857,39.61852456299857,,alphabet-652ccb62d8a5,prior-eae5576efc80,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,token_fitness.average_trace_fitness,,,0.9898306742363936,,,,,,,,,,,,,4.667668967998907,4.667668967998907,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,token_fitness.log_fitness,,,0.9869062506934139,,,,,,,,,,,,,4.667668967998907,4.667668967998907,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,token_fitness.perc_fit_traces,,,93.9628915342156,,,,,,,,,,,,,4.667668967998907,4.667668967998907,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,token_fitness.percentage_of_fitting_traces,,,93.9628915342156,,,,,,,,,,,,,4.667668967998907,4.667668967998907,,,,ok,,2.7.22.2
classical-d0ffd5183525,road_fines,model-959e8e674eca,,,,token_precision,,,0.6381068825159024,,,,,,,,,,,,,17.076410681998823,17.076410681998823,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,alignment_fitness.averageFitness,,,0.998240890646973,,,,,,,,,,,,,4.269938159999583,4.269938159999583,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,alignment_fitness.average_trace_fitness,,,0.998240890646973,,,,,,,,,,,,,4.269938159999583,4.269938159999583,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,alignment_fitness.log_fitness,,,0.9964172671033967,,,,,,,,,,,,,4.269938159999583,4.269938159999583,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,alignment_fitness.percFitTraces,,,99.07960364434395,,,,,,,,,,,,,4.269938159999583,4.269938159999583,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,alignment_fitness.percentage_of_fitting_traces,,,99.07960364434395,,,,,,,,,,,,,4.269938159999583,4.269938159999583,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,alignment_precision,,,0.6758774416815478,,,,,,,,,,,,,19.122330723999767,19.122330723999767,,,,ok,,2.7.22.2
lmp-78c3c4e8759c,road_fines,model-b35c458b8b86,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9258747122872905,""prior"":""geometric""}",,0.09875693359834822,0.09875693359834822,0.09875693359834822,True,0.0012075691425689253,-6.7191459131502445,0.012227689728401235,0.012227689728401235,0.012227689728401235,,0.0,74,37,39.69938075000027,39.69938075000027,,alphabet-652ccb62d8a5,prior-4b7c0f2c6318,ok,,2.7.22.2
lmp-473c168f6d95,road_fines,model-b35c458b8b86,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2469419463136076,""prior"":""power_law""}",,,0.008053550048727251,0.07831315756612431,False,0.0010034748394083207,-6.904286462878961,0.06870696412441854,0.0128136174123873,0.12460031083644978,4096,0.11178669342406247,74,37,37.09613550699942,37.09613550699942,,alphabet-652ccb62d8a5,prior-eae5576efc80,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,token_fitness.average_trace_fitness,,,0.9993669037544811,,,,,,,,,,,,,4.61426238400054,4.61426238400054,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,token_fitness.log_fitness,,,0.999283639553607,,,,,,,,,,,,,4.61426238400054,4.61426238400054,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,token_fitness.perc_fit_traces,,,99.07960364434395,,,,,,,,,,,,,4.61426238400054,4.61426238400054,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,token_fitness.percentage_of_fitting_traces,,,99.07960364434395,,,,,,,,,,,,,4.61426238400054,4.61426238400054,,,,ok,,2.7.22.2
classical-24a256e9b8f8,road_fines,model-b35c458b8b86,,,,token_precision,,,0.6758758073765818,,,,,,,,,,,,,17.583769314000165,17.583769314000165,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,alignment_fitness.averageFitness,,,0.7831409537944595,,,,,,,,,,,,,409.1395646839992,409.1395646839992,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,alignment_fitness.average_trace_fitness,,,0.7831409537944595,,,,,,,,,,,,,409.1395646839992,409.1395646839992,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,alignment_fitness.log_fitness,,,0.8160232682681791,,,,,,,,,,,,,409.1395646839992,409.1395646839992,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,alignment_fitness.percFitTraces,,,4.190476190476191,,,,,,,,,,,,,409.1395646839992,409.1395646839992,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,alignment_fitness.percentage_of_fitting_traces,,,4.190476190476191,,,,,,,,,,,,,409.1395646839992,409.1395646839992,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,alignment_precision,,,0.4915551866160084,,,,,,,,,,,,,172.4007830619994,172.4007830619994,,,,ok,,2.7.22.2
lmp-a84530f8cfc5,sepsis,model-3b0e6c5df7f6,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9548416039104165,""prior"":""geometric""}",,0.0005640974857841297,0.0005640974857841297,0.0005640974857841297,True,9.597819129330837e-06,-11.55397465932645,0.017014468901575208,0.017014468901575208,0.017014468901575208,,0.0,175,1726,0.9517499590001535,0.9517499590001535,,alphabet-138a8cad7346,prior-52e32ca139b2,ok,,2.7.22.2
lmp-ab7acdce5cfb,sepsis,model-3b0e6c5df7f6,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2100896380906945,""prior"":""power_law""}",,,4.630692365133914e-05,0.00029266135808935276,False,8.522433483587058e-06,-11.67280863776539,0.10658138827694846,0.029120460382012797,0.18404231617188413,4096,0.15492185578987133,175,1726,1.2346512879994407,1.2346512879994407,,alphabet-138a8cad7346,prior-fb949436194d,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,token_fitness.average_trace_fitness,,,0.9294249109065558,,,,,,,,,,,,,1.5498389599997608,1.5498389599997608,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,token_fitness.log_fitness,,,0.9405386432206272,,,,,,,,,,,,,1.5498389599997608,1.5498389599997608,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,token_fitness.perc_fit_traces,,,3.9047619047619047,,,,,,,,,,,,,1.5498389599997608,1.5498389599997608,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,token_fitness.percentage_of_fitting_traces,,,3.9047619047619047,,,,,,,,,,,,,1.5498389599997608,1.5498389599997608,,,,ok,,2.7.22.2
classical-da947011997e,sepsis,model-3b0e6c5df7f6,,,,token_precision,,,0.5284762297334433,,,,,,,,,,,,,9.244478831002198,9.244478831002198,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,alignment_fitness.averageFitness,,,0.7817055257444376,,,,,,,,,,,,,15.367306494999866,15.367306494999866,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,alignment_fitness.average_trace_fitness,,,0.7817055257444376,,,,,,,,,,,,,15.367306494999866,15.367306494999866,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,alignment_fitness.log_fitness,,,0.8584043974375448,,,,,,,,,,,,,15.367306494999866,15.367306494999866,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,alignment_fitness.percFitTraces,,,1.8095238095238095,,,,,,,,,,,,,15.367306494999866,15.367306494999866,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,alignment_fitness.percentage_of_fitting_traces,,,1.8095238095238095,,,,,,,,,,,,,15.367306494999866,15.367306494999866,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,alignment_precision,,,0.542863256354216,,,,,,,,,,,,,44.230778335999275,44.230778335999275,,,,ok,,2.7.22.2
lmp-323add1ddb77,sepsis,model-52c9f3855165,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9548416039104165,""prior"":""geometric""}",,8.662794831696556e-11,8.662794831696556e-11,8.662794831696556e-11,True,3.912771667005376e-12,-26.266775126816494,0.04516754399733467,0.04516754399733467,0.04516754399733467,,0.0,260,208,0.8850316070002009,0.8850316070002009,,alphabet-138a8cad7346,prior-52e32ca139b2,ok,,2.7.22.2
lmp-46553463a6a1,sepsis,model-52c9f3855165,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2100896380906945,""prior"":""power_law""}",,,4.424560613822132e-12,8.093168857698961e-12,False,1.5121682102689673e-12,-27.21747659418116,0.2643059371684608,0.18684500927352513,0.3417668650633965,4096,0.15492185578987136,260,208,0.9747046410011535,0.9747046410011535,,alphabet-138a8cad7346,prior-fb949436194d,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,token_fitness.average_trace_fitness,,,0.9053911770082063,,,,,,,,,,,,,1.046041983001487,1.046041983001487,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,token_fitness.log_fitness,,,0.9453771222558544,,,,,,,,,,,,,1.046041983001487,1.046041983001487,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,token_fitness.perc_fit_traces,,,57.904761904761905,,,,,,,,,,,,,1.046041983001487,1.046041983001487,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,token_fitness.percentage_of_fitting_traces,,,57.904761904761905,,,,,,,,,,,,,1.046041983001487,1.046041983001487,,,,ok,,2.7.22.2
classical-00acff4dbc18,sepsis,model-52c9f3855165,,,,token_precision,,,0.492646482589274,,,,,,,,,,,,,13.222794975999932,13.222794975999932,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,alignment_fitness.averageFitness,,,0.7817055257444376,,,,,,,,,,,,,14.805948455999896,14.805948455999896,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,alignment_fitness.average_trace_fitness,,,0.7817055257444376,,,,,,,,,,,,,14.805948455999896,14.805948455999896,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,alignment_fitness.log_fitness,,,0.8584043974375448,,,,,,,,,,,,,14.805948455999896,14.805948455999896,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,alignment_fitness.percFitTraces,,,1.8095238095238095,,,,,,,,,,,,,14.805948455999896,14.805948455999896,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,alignment_fitness.percentage_of_fitting_traces,,,1.8095238095238095,,,,,,,,,,,,,14.805948455999896,14.805948455999896,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,alignment_precision,,,0.542863256354216,,,,,,,,,,,,,44.7177842150013,44.7177842150013,,,,ok,,2.7.22.2
lmp-45a14a016096,sepsis,model-56bd6540fc61,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9548416039104165,""prior"":""geometric""}",,8.662794831696556e-11,8.662794831696556e-11,8.662794831696556e-11,True,3.912771667005376e-12,-26.266775126816494,0.04516754399733467,0.04516754399733467,0.04516754399733467,,0.0,260,208,0.8929679979992216,0.8929679979992216,,alphabet-138a8cad7346,prior-52e32ca139b2,ok,,2.7.22.2
lmp-566e762e2688,sepsis,model-56bd6540fc61,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2100896380906945,""prior"":""power_law""}",,,4.424560613822132e-12,8.093168857698961e-12,False,1.5121682102689673e-12,-27.21747659418116,0.2643059371684608,0.18684500927352513,0.3417668650633965,4096,0.15492185578987136,260,208,0.928766782000821,0.928766782000821,,alphabet-138a8cad7346,prior-fb949436194d,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,token_fitness.average_trace_fitness,,,0.9053911770082063,,,,,,,,,,,,,1.055332484000246,1.055332484000246,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,token_fitness.log_fitness,,,0.9453771222558544,,,,,,,,,,,,,1.055332484000246,1.055332484000246,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,token_fitness.perc_fit_traces,,,57.904761904761905,,,,,,,,,,,,,1.055332484000246,1.055332484000246,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,token_fitness.percentage_of_fitting_traces,,,57.904761904761905,,,,,,,,,,,,,1.055332484000246,1.055332484000246,,,,ok,,2.7.22.2
classical-a1a5288a559f,sepsis,model-56bd6540fc61,,,,token_precision,,,0.492646482589274,,,,,,,,,,,,,13.295914988999357,13.295914988999357,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,alignment_fitness.averageFitness,,,0.9340322560501666,,,,,,,,,,,,,20.258255159002147,20.258255159002147,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,alignment_fitness.average_trace_fitness,,,0.9340322560501666,,,,,,,,,,,,,20.258255159002147,20.258255159002147,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,alignment_fitness.log_fitness,,,0.9691926912253361,,,,,,,,,,,,,20.258255159002147,20.258255159002147,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,alignment_fitness.percFitTraces,,,66.66666666666667,,,,,,,,,,,,,20.258255159002147,20.258255159002147,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,alignment_fitness.percentage_of_fitting_traces,,,66.66666666666667,,,,,,,,,,,,,20.258255159002147,20.258255159002147,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,alignment_precision,,,0.49856858846918484,,,,,,,,,,,,,109.5518933019921,109.5518933019921,,,,ok,,2.7.22.2
lmp-e2224f8b504d,sepsis,model-b2bd3a9b076f,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9548416039104165,""prior"":""geometric""}",,3.8744239547247867e-07,3.8744239547247867e-07,3.8744239547247867e-07,True,1.758026370652228e-08,-17.85648894443088,0.04537516779774056,0.04537516779774056,0.04537516779774056,,0.0,294,218,0.8698876180005755,0.8698876180005755,,alphabet-138a8cad7346,prior-52e32ca139b2,ok,,2.7.22.2
lmp-2d3d33ae07d6,sepsis,model-b2bd3a9b076f,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2100896380906945,""prior"":""power_law""}",,,2.6399686756553133e-08,4.82719932953072e-08,False,9.02634883027763e-09,-18.523117889016326,0.26445028164004264,0.18698935374510697,0.34191120953497833,4096,0.15492185578987136,294,218,0.9395305739999458,0.9395305739999458,,alphabet-138a8cad7346,prior-fb949436194d,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,token_fitness.average_trace_fitness,,,0.9796445380366903,,,,,,,,,,,,,1.0123695140064228,1.0123695140064228,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,token_fitness.log_fitness,,,0.987238567573399,,,,,,,,,,,,,1.0123695140064228,1.0123695140064228,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,token_fitness.perc_fit_traces,,,80.38095238095238,,,,,,,,,,,,,1.0123695140064228,1.0123695140064228,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,token_fitness.percentage_of_fitting_traces,,,80.38095238095238,,,,,,,,,,,,,1.0123695140064228,1.0123695140064228,,,,ok,,2.7.22.2
classical-a81a04b8f381,sepsis,model-b2bd3a9b076f,,,,token_precision,,,0.45247625508819533,,,,,,,,,,,,,16.109581919008633,16.109581919008633,,,,ok,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,alignment_fitness.averageFitness,,,0.6182539029954219,,,,,,,,,,,,,86.26675223099664,86.26675223099664,,,,ok,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,alignment_fitness.average_trace_fitness,,,0.6182539029954219,,,,,,,,,,,,,86.26675223099664,86.26675223099664,,,,ok,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,alignment_fitness.log_fitness,,,0.6502694382327823,,,,,,,,,,,,,86.26675223099664,86.26675223099664,,,,ok,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,alignment_fitness.percFitTraces,,,3.3333333333333335,,,,,,,,,,,,,86.26675223099664,86.26675223099664,,,,ok,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,alignment_fitness.percentage_of_fitting_traces,,,3.3333333333333335,,,,,,,,,,,,,86.26675223099664,86.26675223099664,,,,ok,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,alignment_precision,,,0.7023809523809523,,,,,,,,,,,,,24.670561853003164,24.670561853003164,,,,ok,,2.7.22.2
lmp-e674fd3238f0,sepsis,model-b523ce8c871a,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9548416039104165,""prior"":""geometric""}",,,,,,,,,,,,,0,,8.101046931000383,8.101046931000383,,alphabet-138a8cad7346,prior-52e32ca139b2,reachability_state_limit,,2.7.22.2
lmp-7f87c808dc5e,sepsis,model-b523ce8c871a,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2100896380906945,""prior"":""power_law""}",,,,,,,,,,,,,0,,8.15087568600029,8.15087568600029,,alphabet-138a8cad7346,prior-fb949436194d,reachability_state_limit,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,token_fitness.average_trace_fitness,,,0.882708871724325,,,,,,,,,,,,,1.5742300349993457,1.5742300349993457,,,,ok,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,token_fitness.log_fitness,,,0.8941883128747489,,,,,,,,,,,,,1.5742300349993457,1.5742300349993457,,,,ok,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,token_fitness.perc_fit_traces,,,3.3333333333333335,,,,,,,,,,,,,1.5742300349993457,1.5742300349993457,,,,ok,,2.7.22.2
