experiment,axiom,log,model,metric,score,time_s,status,max_trace_length,alphabet_size,num_cases,num_log_variants,num_model_variants,num_fitting_variants,num_extra_model_variants,num_missing_log_variants,playout_time_s,numerator_mass,denominator_mass,simulation_n,simulation_distribution_time_s,simulation_completed_runs,simulation_deadlocked_runs,simulation_timeout_runs,simulation_completion_rate,simulation_num_variants
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,LMP_geometric_lambda_0.7,0.887199046219887,2.4683000447112136e-05,ok,7,8,12,6,12,6,6,0,0.0192336199997953,3.851762924194336e-05,4.341486773014068e-05,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,LMP_power_law_alpha_2.0,0.8876531794560508,4.325700137997046e-05,ok,7,8,12,6,12,6,6,0,0.0192336199997953,1.299892400983785e-05,1.4644147411045744e-05,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,pm4py_precision_token_based_replay,1.0,0.0323930329996073,ok,7,8,12,6,12,6,6,0,0.0192336199997953,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,pm4py_precision_alignments,0.896551724137931,0.2700991049987351,ok,7,8,12,6,12,6,6,0,0.0192336199997953,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,pm4py_precision_footprints,0.9285714285714286,0.0100253180007712,ok,7,8,12,6,12,6,6,0,0.0192336199997953,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 16.666666666666668, 'average_trace_fitness': 0.815873015873016, 'log_fitness': 0.8055555555555556, 'percentage_of_fitting_traces': 16.666666666666668}",0.0227154029998928,ok,7,8,12,6,12,6,6,0,0.0192336199997953,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0}",0.0832392079992132,ok,7,8,12,6,12,6,6,0,0.0192336199997953,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,stochastic_js_uniform,0.6887218755408673,2.4315000700880773e-05,ok,7,8,12,6,12,6,6,0,0.0192336199997953,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,stochastic_emd_uniform,0.9130952380952381,0.0005211789994064,ok,7,8,12,6,12,6,6,0,0.0192336199997953,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,stochastic_js_power_law_prior,0.6557938058829562,4.9415999455959536e-05,ok,7,8,12,6,12,6,6,0,0.0192336199997953,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_direct_complex_choices,stochastic_emd_power_law_prior,0.8324734650504255,0.0005720350000046,ok,7,8,12,6,12,6,6,0,0.0192336199997953,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,LMP_geometric_lambda_0.7,0.887199046219887,2.8608999855350703e-05,ok,7,8,12,6,12,6,6,0,0.0051142740012437,3.851762924194336e-05,4.341486773014068e-05,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,LMP_power_law_alpha_2.0,0.8876531794560508,1.61320003826404e-05,ok,7,8,12,6,12,6,6,0,0.0051142740012437,1.299892400983785e-05,1.4644147411045744e-05,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,pm4py_precision_token_based_replay,0.896551724137931,0.0249678530017263,ok,7,8,12,6,12,6,6,0,0.0051142740012437,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,pm4py_precision_alignments,0.896551724137931,0.0335661019998951,ok,7,8,12,6,12,6,6,0,0.0051142740012437,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,pm4py_precision_footprints,0.9285714285714286,0.0025816159995883,ok,7,8,12,6,12,6,6,0,0.0051142740012437,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0, 'percentage_of_fitting_traces': 100.0}",0.0196128039988252,ok,7,8,12,6,12,6,6,0,0.0051142740012437,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 0.999981481892995}",0.0601905210005497,ok,7,8,12,6,12,6,6,0,0.0051142740012437,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,stochastic_js_uniform,0.6887218755408673,5.3466999816009775e-05,ok,7,8,12,6,12,6,6,0,0.0051142740012437,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,stochastic_emd_uniform,0.9130952380952381,0.0008908719992177,ok,7,8,12,6,12,6,6,0,0.0051142740012437,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,stochastic_js_power_law_prior,0.6557938058829562,4.2854999264818616e-05,ok,7,8,12,6,12,6,6,0,0.0051142740012437,,,,,,,,,
axiom4_complex_silent_routing,A4,axiom4_complex_log,M_silent_optional_routing,stochastic_emd_power_law_prior,0.8324734650504255,0.0010587369997665,ok,7,8,12,6,12,6,6,0,0.0051142740012437,,,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,LMP_geometric_lambda_0.7,0.33333333333333337,1.597299888089765e-05,ok,4,5,3,1,3,1,2,0,0.0002636830013216,0.0008232,0.0024695999999999,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,LMP_power_law_alpha_2.0,0.3333333333333333,7.623999408679083e-06,ok,4,5,3,1,3,1,2,0,0.0002636830013216,0.00030396355092701335,0.00091189065278104,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,pm4py_precision_token_based_replay,0.6,0.0167065459991135,ok,4,5,3,1,3,1,2,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,pm4py_precision_alignments,0.6,0.0208890350004367,ok,4,5,3,1,3,1,2,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,pm4py_precision_footprints,0.3333333333333333,0.0008176669998647,ok,4,5,3,1,3,1,2,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0, 'percentage_of_fitting_traces': 100.0}",0.0005193480010348,ok,4,5,3,1,3,1,2,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0}",0.003363014999195,ok,4,5,3,1,3,1,2,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,stochastic_js_uniform,0.5408520829727552,1.456300014979206e-05,ok,4,5,3,1,3,1,2,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,stochastic_emd_uniform,0.7777777777777778,0.0006805630000599,ok,4,5,3,1,3,1,2,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,stochastic_js_power_law_prior,0.5408520829727552,1.3388000297709368e-05,ok,4,5,3,1,3,1,2,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L1_one_variant,M_choice_bde,stochastic_emd_power_law_prior,0.7777777777777778,0.0005582729991147,ok,4,5,3,1,3,1,2,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,LMP_geometric_lambda_0.7,0.6666666666666667,1.59780011017574e-05,ok,4,5,6,2,3,2,1,0,0.0002636830013216,0.0016464,0.0024695999999999,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,LMP_power_law_alpha_2.0,0.6666666666666666,6.607999239349738e-06,ok,4,5,6,2,3,2,1,0,0.0002636830013216,0.0006079271018540267,0.00091189065278104,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,pm4py_precision_token_based_replay,0.8,0.0138710719984374,ok,4,5,6,2,3,2,1,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,pm4py_precision_alignments,0.8,0.0116398419995675,ok,4,5,6,2,3,2,1,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,pm4py_precision_footprints,0.6666666666666666,0.0010639689990057,ok,4,5,6,2,3,2,1,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0, 'percentage_of_fitting_traces': 100.0}",0.0102443619998666,ok,4,5,6,2,3,2,1,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0}",0.016203643001063,ok,4,5,6,2,3,2,1,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,stochastic_js_uniform,0.8091254953788904,1.300999974773731e-05,ok,4,5,6,2,3,2,1,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,stochastic_emd_uniform,0.8888888888888888,0.000582452999879,ok,4,5,6,2,3,2,1,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,stochastic_js_power_law_prior,0.8091254953788904,1.576100112288259e-05,ok,4,5,6,2,3,2,1,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L2_two_variants,M_choice_bde,stochastic_emd_power_law_prior,0.8888888888888888,0.0004000190001534,ok,4,5,6,2,3,2,1,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,LMP_geometric_lambda_0.7,1.0,1.5246998373186216e-05,ok,4,5,9,3,3,3,0,0,0.0002636830013216,0.0024695999999999,0.0024695999999999,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,LMP_power_law_alpha_2.0,1.0,6.571000994881615e-06,ok,4,5,9,3,3,3,0,0,0.0002636830013216,0.00091189065278104,0.00091189065278104,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,pm4py_precision_token_based_replay,1.0,0.0131793549990106,ok,4,5,9,3,3,3,0,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,pm4py_precision_alignments,1.0,0.0162109209995833,ok,4,5,9,3,3,3,0,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,pm4py_precision_footprints,1.0,0.0006533760006277,ok,4,5,9,3,3,3,0,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0, 'percentage_of_fitting_traces': 100.0}",0.0109592370008613,ok,4,5,9,3,3,3,0,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0}",0.0163743029988836,ok,4,5,9,3,3,3,0,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,stochastic_js_uniform,1.0,3.229100002499763e-05,ok,4,5,9,3,3,3,0,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,stochastic_emd_uniform,1.0,0.0009579260004102,ok,4,5,9,3,3,3,0,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,stochastic_js_power_law_prior,1.0,2.0203000531182624e-05,ok,4,5,9,3,3,3,0,0,0.0002636830013216,,,,,,,,,
axiom5_log_extension,A5,L3_three_variants,M_choice_bde,stochastic_emd_power_law_prior,1.0,0.0007702429993514,ok,4,5,9,3,3,3,0,0,0.0002636830013216,,,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,LMP_geometric_lambda_0.7,1.0,1.4915000065229831e-05,ok,4,4,100,2,2,2,0,0,0.0002233039995189,0.0032156249999999,0.0032156249999999,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,LMP_power_law_alpha_2.0,1.0,6.829999620094895e-06,ok,4,4,100,2,2,2,0,0,0.0002233039995189,0.0011873576208086458,0.0011873576208086458,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,pm4py_precision_token_based_replay,1.0,0.0234119160013506,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,pm4py_precision_alignments,1.0,0.0218395199990482,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,pm4py_precision_footprints,1.0,0.0028998750003665,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0, 'percentage_of_fitting_traces': 100.0}",0.0261387580012524,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0}",0.0378255110008467,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,stochastic_js_uniform,1.0,1.2323998817009851e-05,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,stochastic_emd_uniform,1.0,0.0007485330006602,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,stochastic_js_power_law_prior,1.0,1.7688000298221596e-05,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,balanced_50_50,M_exact_two_variants,stochastic_emd_power_law_prior,1.0,0.0016333479998138,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,LMP_geometric_lambda_0.7,1.0,2.082799983327277e-05,ok,4,4,100,2,2,2,0,0,0.0002233039995189,0.0032156249999999,0.0032156249999999,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,LMP_power_law_alpha_2.0,1.0,1.0461000783834606e-05,ok,4,4,100,2,2,2,0,0,0.0002233039995189,0.0011873576208086458,0.0011873576208086458,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,pm4py_precision_token_based_replay,1.0,0.0221588899985363,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,pm4py_precision_alignments,1.0,0.0222495230009371,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,pm4py_precision_footprints,1.0,0.0027528070004336,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0, 'percentage_of_fitting_traces': 100.0}",0.018313656999453,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0}",0.0374524729995755,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,stochastic_js_uniform,0.7946503002633623,1.0443998689879663e-05,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,stochastic_emd_uniform,0.8500000000000001,0.0004582180008583,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,stochastic_js_power_law_prior,0.7946503002633623,1.0009998732130043e-05,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_frequency,stochastic,skewed_95_5,M_exact_two_variants,stochastic_emd_power_law_prior,0.8500000000000001,0.0003463760003796,ok,4,4,100,2,2,2,0,0,0.0002233039995189,,,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,LMP_geometric_lambda_0.7,0.47244094488188976,1.6740999853936955e-05,ok,6,6,10,1,3,1,2,0,0.0027544340009626,5.55787037037037e-05,0.0001176415895061,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,LMP_power_law_alpha_2.0,0.4726477024070022,1.0355999620514922e-05,ok,6,6,10,1,3,1,2,0,0.0027544340009626,1.8763182155988477e-05,3.969802891336451e-05,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,pm4py_precision_token_based_replay,0.6666666666666667,0.0240486950006015,ok,6,6,10,1,3,1,2,0,0.0027544340009626,,,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,pm4py_precision_alignments,0.6666666666666667,0.031710113000372,ok,6,6,10,1,3,1,2,0,0.0027544340009626,,,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,pm4py_precision_footprints,0.42857142857142855,0.0016867269987415,ok,6,6,10,1,3,1,2,0,0.0027544340009626,,,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 0.0, 'average_trace_fitness': 0.8, 'log_fitness': 0.8, 'percentage_of_fitting_traces': 0.0}",0.0006091630002629,ok,6,6,10,1,3,1,2,0,0.0027544340009626,,,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0}",0.0092553609993046,ok,6,6,10,1,3,1,2,0,0.0027544340009626,,,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,stochastic_js_uniform,0.5408520829727552,1.719799911370501e-05,ok,6,6,10,1,3,1,2,0,0.0027544340009626,,,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,stochastic_emd_uniform,0.85,0.0008691510010976,ok,6,6,10,1,3,1,2,0,0.0027544340009626,,,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,stochastic_js_power_law_prior,0.6666768935928843,1.5559999155811965e-05,ok,6,6,10,1,3,1,2,0,0.0027544340009626,,,,,,,,,
stochastic_near_miss,stochastic,near_miss_log,M_near_miss,stochastic_emd_power_law_prior,0.8708971553610503,0.0008206010006688,ok,6,6,10,1,3,1,2,0,0.0027544340009626,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,LMP_geometric_lambda_0.7,1.0,1.6417001461377367e-05,ok,8,7,40,4,4,4,0,0,0.0007163200007198,3.63e-05,3.63e-05,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,LMP_power_law_alpha_2.0,1.0,1.0787000064738097e-05,ok,8,7,40,4,4,4,0,0,0.0007163200007198,1.2242857060811296e-05,1.2242857060811296e-05,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,pm4py_precision_token_based_replay,1.0,0.0269573879995732,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,pm4py_precision_alignments,1.0,0.0278041869987646,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,pm4py_precision_footprints,1.0,0.0066611570000532,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 25.0, 'average_trace_fitness': 0.8166666666666667, 'log_fitness': 0.8333333333333334, 'percentage_of_fitting_traces': 25.0}",0.0173884989999351,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 1.0}",0.0388906219995988,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,stochastic_js_uniform,1.0,1.4551998901879417e-05,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,stochastic_emd_uniform,1.0,0.0007645139994565,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,stochastic_js_power_law_prior,0.7161251541321021,1.7575999663677067e-05,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,stochastic_emd_power_law_prior,0.852365229153507,0.000442197000666,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,stochastic_js_simulation_uniform_enabled,0.9999518006748793,1.5749999874969944e-05,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,20000.0,2.901667010999517,20000.0,0.0,0.0,1.0,4.0
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_direct_equal_branches,stochastic_emd_simulation_uniform_enabled,0.998905,0.0004128240016143,ok,8,7,40,4,4,4,0,0,0.0007163200007198,,,20000.0,2.901667010999517,20000.0,0.0,0.0,1.0,4.0
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,LMP_geometric_lambda_0.7,1.0,1.4933000784367325e-05,ok,8,7,40,4,4,4,0,0,0.000737852000384,3.63e-05,3.63e-05,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,LMP_power_law_alpha_2.0,1.0,9.028999556903727e-06,ok,8,7,40,4,4,4,0,0,0.000737852000384,1.2242857060811296e-05,1.2242857060811296e-05,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,pm4py_precision_token_based_replay,1.0,0.0191004160005832,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,pm4py_precision_alignments,1.0,0.032325440999557,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,pm4py_precision_footprints,1.0,0.0077391100003296,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,pm4py_fitness_token_based_replay,"{'perc_fit_traces': 75.0, 'average_trace_fitness': 0.9642857142857142, 'log_fitness': 0.9666666666666667, 'percentage_of_fitting_traces': 75.0}",0.0279847930014511,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,pm4py_fitness_alignments,"{'percFitTraces': 100.0, 'averageFitness': 1.0, 'percentage_of_fitting_traces': 100.0, 'average_trace_fitness': 1.0, 'log_fitness': 0.9999833337036955}",0.0367990439990535,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,stochastic_js_uniform,1.0,1.4245999409467912e-05,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,stochastic_emd_uniform,1.0,0.0007625470007042,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,stochastic_js_power_law_prior,0.7161251541321021,1.7005000700009987e-05,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,stochastic_emd_power_law_prior,0.852365229153507,0.0003502130002743,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,,,,,,,
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,stochastic_js_simulation_uniform_enabled,0.9806551507325592,1.696399885986466e-05,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,20000.0,3.266041005999796,20000.0,0.0,0.0,1.0,4.0
axiom4_stochastic_semantics,A4-stochastic,axiom4_stochastic_log,M_tau_unequal_simulation,stochastic_emd_simulation_uniform_enabled,0.9699833333333333,0.0005382839990488,ok,8,7,40,4,4,4,0,0,0.000737852000384,,,20000.0,3.266041005999796,20000.0,0.0,0.0,1.0,4.0
